2025-03-04 14:49:54,268 - INFO - Running hyperparameter combination 1 of 1
2025-03-04 14:49:54,269 - INFO - 0_CTCNet_finetuning_ThalReadout_2
2025-03-04 14:50:05,764 - INFO - Training...
2025-03-04 14:50:05,768 - INFO - Beginning epoch 1/50
2025-03-04 14:50:06,062 - INFO - training batch 1, loss: 0.210, 32/56000 datapoints
2025-03-04 14:50:06,480 - INFO - training batch 51, loss: 0.463, 1632/56000 datapoints
2025-03-04 14:50:07,063 - INFO - training batch 101, loss: 0.174, 3232/56000 datapoints
2025-03-04 14:50:07,833 - INFO - training batch 151, loss: 0.350, 4832/56000 datapoints
2025-03-04 14:50:08,212 - INFO - training batch 201, loss: 0.115, 6432/56000 datapoints
2025-03-04 14:50:08,675 - INFO - training batch 251, loss: 0.250, 8032/56000 datapoints
2025-03-04 14:50:09,484 - INFO - training batch 301, loss: 0.281, 9632/56000 datapoints
2025-03-04 14:50:10,076 - INFO - training batch 351, loss: 0.277, 11232/56000 datapoints
2025-03-04 14:50:10,605 - INFO - training batch 401, loss: 0.457, 12832/56000 datapoints
2025-03-04 14:50:11,112 - INFO - training batch 451, loss: 0.419, 14432/56000 datapoints
2025-03-04 14:50:11,476 - INFO - training batch 501, loss: 0.388, 16032/56000 datapoints
2025-03-04 14:50:11,663 - INFO - training batch 551, loss: 0.197, 17632/56000 datapoints
2025-03-04 14:50:11,871 - INFO - training batch 601, loss: 0.218, 19232/56000 datapoints
2025-03-04 14:50:12,133 - INFO - training batch 651, loss: 0.176, 20832/56000 datapoints
2025-03-04 14:50:12,513 - INFO - training batch 701, loss: 0.305, 22432/56000 datapoints
2025-03-04 14:50:12,732 - INFO - training batch 751, loss: 0.253, 24032/56000 datapoints
2025-03-04 14:50:12,887 - INFO - training batch 801, loss: 0.310, 25632/56000 datapoints
2025-03-04 14:50:13,933 - INFO - training batch 851, loss: 0.182, 27232/56000 datapoints
2025-03-04 14:50:14,163 - INFO - training batch 901, loss: 0.311, 28832/56000 datapoints
2025-03-04 14:50:14,436 - INFO - training batch 951, loss: 0.308, 30432/56000 datapoints
2025-03-04 14:50:14,949 - INFO - training batch 1001, loss: 0.137, 32032/56000 datapoints
2025-03-04 14:50:15,607 - INFO - training batch 1051, loss: 0.164, 33632/56000 datapoints
2025-03-04 14:50:16,513 - INFO - training batch 1101, loss: 0.247, 35232/56000 datapoints
2025-03-04 14:50:17,414 - INFO - training batch 1151, loss: 0.101, 36832/56000 datapoints
2025-03-04 14:50:18,119 - INFO - training batch 1201, loss: 0.174, 38432/56000 datapoints
