2025-03-04 14:41:39,221 - INFO - Running hyperparameter combination 1 of 1
2025-03-04 14:41:39,221 - INFO - 0_CTCNet_finetuning_ThalReadout_2
2025-03-04 14:41:43,453 - INFO - Training...
2025-03-04 14:41:43,454 - INFO - Beginning epoch 1/50
2025-03-04 14:41:43,570 - INFO - training batch 1, loss: 0.337, 32/56000 datapoints
2025-03-04 14:41:44,371 - INFO - training batch 51, loss: 0.324, 1632/56000 datapoints
2025-03-04 14:41:44,758 - INFO - training batch 101, loss: 0.285, 3232/56000 datapoints
2025-03-04 14:41:45,732 - INFO - training batch 151, loss: 0.304, 4832/56000 datapoints
2025-03-04 14:41:46,054 - INFO - training batch 201, loss: 0.274, 6432/56000 datapoints
2025-03-04 14:41:46,340 - INFO - training batch 251, loss: 0.248, 8032/56000 datapoints
2025-03-04 14:41:46,492 - INFO - training batch 301, loss: 0.261, 9632/56000 datapoints
2025-03-04 14:41:46,607 - INFO - training batch 351, loss: 0.265, 11232/56000 datapoints
2025-03-04 14:41:46,727 - INFO - training batch 401, loss: 0.327, 12832/56000 datapoints
2025-03-04 14:41:46,837 - INFO - training batch 451, loss: 0.290, 14432/56000 datapoints
2025-03-04 14:41:46,969 - INFO - training batch 501, loss: 0.304, 16032/56000 datapoints
2025-03-04 14:41:47,079 - INFO - training batch 551, loss: 0.213, 17632/56000 datapoints
2025-03-04 14:41:47,198 - INFO - training batch 601, loss: 0.165, 19232/56000 datapoints
2025-03-04 14:41:47,341 - INFO - training batch 651, loss: 0.201, 20832/56000 datapoints
2025-03-04 14:41:47,445 - INFO - training batch 701, loss: 0.243, 22432/56000 datapoints
2025-03-04 14:41:47,575 - INFO - training batch 751, loss: 0.236, 24032/56000 datapoints
2025-03-04 14:41:47,686 - INFO - training batch 801, loss: 0.269, 25632/56000 datapoints
2025-03-04 14:41:47,799 - INFO - training batch 851, loss: 0.185, 27232/56000 datapoints
2025-03-04 14:41:47,973 - INFO - training batch 901, loss: 0.241, 28832/56000 datapoints
2025-03-04 14:41:48,095 - INFO - training batch 951, loss: 0.236, 30432/56000 datapoints
2025-03-04 14:41:48,243 - INFO - training batch 1001, loss: 0.167, 32032/56000 datapoints
